family,feature,prevalence_discovery,n_case_discovery,n_control_discovery,p_discovery,rank_biserial_discovery,log2_median_ratio_discovery,n_case_validation,n_control_validation,p_validation,rank_biserial_validation,log2_median_ratio_validation,n_case_all_descriptive,n_control_all_descriptive,p_all_descriptive,rank_biserial_all_descriptive,log2_median_ratio_all_descriptive,q_discovery_family,discovery_candidate,q_validation_candidates,q_all_descriptive,heldout_reproduced,rank_biserial_discovery_ci_low,rank_biserial_discovery_ci_high,rank_biserial_validation_ci_low,rank_biserial_validation_ci_high
fecal_metabolite,C00188_Thr,1.0,89,76,0.42411239252076527,0.07244234180958009,0.05652605375472899,61,51,0.14093473667426962,0.16232722597235605,0.34291530102746304,150,127,0.10545985551818413,0.11296587926509183,0.254450075417053,0.7006055544956288,False,,0.25846308852407424,False,,,,
fecal_metabolite,"C03413_N1,N12-Diacetylspermine",0.8727272727272727,89,76,0.43509938815536797,-0.07066824364281488,-0.34980173720478064,61,51,0.2307410748761266,-0.13211186113789775,-0.40846114888842927,150,127,0.17345634585402658,-0.09490813648293961,-0.4158105617937065,0.7148061376838187,False,,0.35767894765761343,False,,,,
fecal_metabolite,C02376_5-Methylcytosine,0.10909090909090909,89,76,0.44118116012776776,-0.03784742755765824,0.0,61,51,0.014082656561047556,-0.13982642237222753,0.0,150,127,0.032335009227832764,-0.07937007874015745,0.0,0.716475169669191,False,,0.13117152147004568,False,,,,
fecal_metabolite,C00371_trans-Zeatin,0.296969696969697,89,76,0.4431389242480449,0.05617977528089879,0.0,61,51,0.21706435807908853,0.09932497589199607,0.0,150,127,0.16902375812902126,0.07475065616797893,0.0,0.716475169669191,False,,0.3509590533373428,False,,,,
fecal_metabolite,C00624_N-Acetylglutamate,0.9696969696969697,89,76,0.44330403474515157,0.06948551153163818,0.18915890336593433,61,51,0.5868816249283777,-0.060109289617486295,-0.028425278913488936,150,127,0.7927998869751494,0.018372703412073532,0.018207878794846543,0.716475169669191,False,,0.9013200235953219,False,,,,
fecal_metabolite,C00695_Cholate,0.9696969696969697,89,76,0.447202338977958,0.06889414547604966,0.11381888000009188,61,51,0.2707572423758745,-0.12150433944069428,-1.1439231937897667,150,127,0.9298287701660093,-0.006194225721784741,-0.3217022626990112,0.7188897814753196,False,,0.9755045694022343,False,,,,
fecal_metabolite,C00314_Pyridoxine,0.4727272727272727,89,76,0.4520577362704882,-0.06298048492016561,-20.739447147395648,61,51,0.3982870655595633,-0.08582449373191903,0.0,150,127,0.26459225968279987,-0.07181102362204728,-20.6388507046627,0.7189641656642338,False,,0.46812476713110746,False,,,,
fecal_metabolite,C01004_Trigonelline,0.7212121212121212,89,76,0.4501145835928204,-0.06771141336487285,-0.22963615598446613,61,51,0.7006666090021672,-0.04178720668595304,-0.5303390219814227,150,127,0.5454553962962503,-0.04162729658792652,-0.15752521265375155,0.7189641656642338,False,,0.7109657422326935,False,,,,
fecal_metabolite,C09815_Benzamide,0.23636363636363636,89,76,0.4675668009902978,-0.049083382613837934,0.0,61,51,0.0706928293818825,-0.14304082288653164,0.0,150,127,0.08895767349440671,-0.08713910761154853,0.0,0.733417440021598,False,,0.23538357853829742,False,,,,
fecal_metabolite,gamma-Glu-2AB,0.19393939393939394,89,76,0.4758985724744854,-0.04464813719692484,0.0,61,51,0.08607534009174816,-0.14754098360655743,0.0,150,127,0.10468451820114268,-0.08262467191601053,0.0,0.733417440021598,False,,0.25846308852407424,False,,,,
fecal_metabolite,C03678_4-Amino-3-hydroxybutyrate,0.10303030303030303,89,76,0.4954860297135879,-0.032672974571259616,0.0,61,51,0.16801861326571343,-0.06396657023465124,0.0,150,127,0.18823380822265734,-0.04482939632545935,0.0,0.733417440021598,False,,0.37773093059446,False,,,,
fecal_metabolite,C01606_Phthalate,0.696969696969697,89,76,0.4925070384847269,-0.06135422826729742,-0.2892708579780708,61,51,0.20285675192655384,-0.1378977820636451,-0.2950924868057013,150,127,0.16336798185769053,-0.09574803149606304,-0.3614928463694372,0.733417440021598,False,,0.34399314489753147,False,,,,
fecal_metabolite,C00092_G6P,0.2787878787878788,89,76,0.4936970487829663,0.049083382613837934,0.0,61,51,0.3724311644054812,0.08678881388621029,0.0,150,127,0.2693953941322519,0.0641469816272966,0.0,0.733417440021598,False,,0.47104808681604277,False,,,,
