genus,omitted,random_estimate,random_se,random_ci_low,random_ci_high,random_p,hksj_se_modified,hksj_ci_low_modified,hksj_ci_high_modified,hksj_p_modified,hksj_df,hksj_scale,tau2_dl,q,q_p,i2_percent
Blautia,PRJEB54571_external,-1.3148291967793309,0.14852998117996682,-1.6059479598920658,-1.0237104336665959,8.574813367407853e-19,0.14852998117996682,-3.2020815471503954,0.5724231535917337,0.07161230973660072,1,0.6957228612966457,0.0,0.6957228612966457,0.40422461782286245,0.0
Butyricicoccus,PRJNA784025_discovery,-0.3206947821105206,0.5377340954267591,-1.3746536091469683,0.7332640449259271,0.5509202527509608,0.5377340954267591,-7.153254292363036,6.511864728141994,0.657654693953202,1,0.9999999999999999,0.2231897764251342,1.464417425815992,0.22622856790178117,31.713459402274786
Butyricicoccus,PRJNA784025_validation,-0.35004002320373745,0.4407491629403816,-1.2139083825668853,0.5138283361594105,0.42708292025371897,0.4407491629403816,-5.950289124935296,5.250209078527821,0.5727070372542162,1,1.0,0.17866715673657774,1.4239717965263519,0.23275076955445184,29.773890013874716
Butyricicoccus,PRJEB54571_external,-0.5963664538329793,0.2192097555557147,-1.02601757472218,-0.16671533294377844,0.006517759350136666,0.2192097555557147,-3.3816904881471235,2.1889575804811647,0.22424662239512505,1,0.03322911670484624,0.0,0.03322911670484624,0.8553562812430321,0.0
Butyricimonas,PRJNA784025_discovery,0.1334187345150515,0.36636092904543677,-0.5846486864140046,0.8514861554441076,0.715728876691472,0.36636092904543677,-4.52163823736574,4.788475706395842,0.7776638375416944,1,0.6773019088891564,0.0,0.6773019088891564,0.410517353174788,0.0
Butyricimonas,PRJNA784025_validation,-0.011931317321839432,0.2715360371705334,-0.5441419501760848,0.520279315532406,0.9649521606776584,0.2715360371705334,-3.4621237989300724,3.438261164286393,0.9720448533276205,1,0.9173237955430555,0.0,0.9173237955430555,0.3381786386842155,0.0
Butyricimonas,PRJEB54571_external,-0.06288155508185979,0.23219783446215203,-0.5179893106276777,0.3922262004639582,0.7865369711002543,0.23219783446215203,-3.0132347791141316,2.8874716689504116,0.8316351534603552,1,0.036001266660491534,0.0,0.036001266660491534,0.8495128766057124,0.0
CAG-352,PRJNA784025_discovery,-0.34818629101261733,0.48378773445870804,-1.296410250551685,0.6000376685264505,0.47170430541139097,0.48378773445870804,-6.495292294019607,5.798919711994372,0.602856693352369,1,1.0,0.2872486348357003,2.4697261177310903,0.11605814608596621,59.50968033173295
CAG-352,PRJNA784025_validation,-0.19351183379698753,0.30724550792405675,-0.7957130293281388,0.4086893617341637,0.5288071027067552,0.30724550792405675,-4.097436161829123,3.7104124942351473,0.6421791811251196,1,0.9628336845977896,0.0,0.9628336845977896,0.3264739641445258,0.0
CAG-352,PRJEB54571_external,-0.6025586154203405,0.2501513520566342,-1.0928552654513435,-0.11226196538933753,0.016006111194580237,0.2501513520566342,-3.7810329097472386,2.5759156789065574,0.2505079088951535,1,0.46883568755547034,0.0,0.46883568755547034,0.4935232948723358,0.0
Christensenellaceae R-7 group,PRJNA784025_discovery,0.5318772482553653,0.26721937579356597,0.008127271699976069,1.0556272248107545,0.046545323576816885,0.26721937579356597,-2.863466850119271,3.9272213466300014,0.29639242964062273,1,0.1184401136447444,0.0,0.1184401136447444,0.7307325086560648,0.0
Christensenellaceae R-7 group,PRJNA784025_validation,-0.02939850365333713,0.5708180150479802,-1.1482018131473783,1.0894048058407042,0.9589251812107709,0.5708180150479805,-7.282329070096754,7.223532062790079,0.9672414907429432,1,1.0000000000000004,0.4278622424974649,2.439060931775692,0.11834705561522751,59.000614253946615
Christensenellaceae R-7 group,PRJEB54571_external,0.01921443819829137,0.46759424599235555,-0.8972702839467255,0.9356991603433082,0.9672224577694735,0.46759424599235555,-5.922133784958171,5.960562661354754,0.9738546542245332,1,0.9999999999999999,0.36294119452734597,5.871922858164946,0.015384239102099134,82.96980351828884
Colidextribacter,PRJNA784025_discovery,1.3130088498156323,1.2879663201196974,-1.2114051376189747,3.837422837250239,0.30799247952358977,1.2879663201196974,-15.052154907254282,17.678172606885546,0.49387073081819827,1,0.9999999999999997,2.818866463837764,6.043932269287896,0.013954169363517786,83.45448037064416
Colidextribacter,PRJNA784025_validation,0.8784942433953228,0.5867855738583725,-0.2716054813670873,2.028593968157733,0.13435945402028238,0.5867855738583727,-6.577323394433958,8.334311881224604,0.3748970276946226,1,1.0000000000000009,0.4132321369826385,1.7869886351222528,0.18129349866815042,44.03993509832326
Colidextribacter,PRJEB54571_external,1.7972492160467184,0.6139987446119063,0.593811676607382,3.000686755486055,0.0034211468141531307,0.6139987446119063,-6.004344540904446,9.598842972997883,0.20957594020210982,1,1.0,0.6806569758637504,10.094517897049604,0.0014871106129429065,90.09363289858273
Collinsella,PRJNA784025_discovery,-1.4260236562372124,1.015255329336968,-3.4159241017376694,0.5638767892632448,0.16014142282491217,1.015255329336968,-14.32606573054652,11.474018418072095,0.39387673298272685,1,0.9999999999999996,1.6783101769678215,4.859065373280137,0.027501230301715845,79.4199105552485
Collinsella,PRJNA784025_validation,-1.1006478340541301,0.4028761920856416,-1.8902851705419876,-0.3110104975662725,0.006295584712195472,0.4028761920856416,-6.219675214128436,4.018379546020176,0.22338244476306424,1,0.9999999999999998,0.1421774704107849,1.346357301297344,0.24591594919452148,25.725511419858282
Collinsella,PRJEB54571_external,-1.766584788886783,0.5016487346916912,-2.749816308882498,-0.7833532688910682,0.0004290198571744443,0.5016487346916912,-8.140636317651518,4.607466739877951,0.17614116993932172,1,1.0,0.4246015147052176,6.315345124392093,0.011969744460574971,84.16555262929896
Coprobacter,PRJNA784025_discovery,-0.09848799749538989,0.3155471324358089,-0.7169603770695754,0.5199843820787955,0.7549507086068756,0.3155471324358089,-4.107894466218831,3.910918471228051,0.807398974954902,1,0.05751626280216225,0.0,0.05751626280216225,0.810465549996862,0.0
Coprobacter,PRJNA784025_validation,0.1235767020672739,0.29381780274458114,-0.45230619131210514,0.6994595954466529,0.6740548143142737,0.29381780274458114,-3.6097324548139937,3.8568858589485417,0.7465431767417394,1,0.02898812135832324,0.0,0.02898812135832324,0.8648064669028721,0.0
