"analysis_id","platform","feature_id","contrast","feature_identification","n_pairs","median_log2_difference","mean_log2_difference","paired_dz","wilcoxon_p","paired_t_p","wilcoxon_q","paired_t_q","analysis_pass","wilcoxon_q_eligible_family","paired_t_q_eligible_family"
"AN001900","GCMS_positive","239_726.111976047904","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.0740037775736795,-0.0609181252986033,-0.44283251287273,0.00762821140941989,0.00789308439486812,0.0381410570470994,0.0396407584005289,TRUE,0.0230403120121254,0.0229054213811859
"AN001900","GCMS_positive","248_735.941228070176","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",30,-1.08201318967025,-1.00732935554615,-0.883532695914095,0.000196971402763225,3.96449287547047e-05,0.00223131667192716,0.00052506350362391,TRUE,0.00129974045928012,0.000280723607192028
"AN001900","GCMS_positive","174_760.290140845071","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.401292609521046,0.488116811691145,0.493214360633353,0.00574156542599691,0.00340184344876707,0.0303841965974289,0.019889810486743,TRUE,0.0180798230435647,0.0111882851203895
"AN001900","GCMS_positive","179_769.907189542484","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.529527367695163,-0.596065511673758,-0.685467076606394,0.000277043037631125,9.92426153767621e-05,0.00282896059552909,0.00104276661084279,TRUE,0.00151860628034839,0.000564919502913876
"AN001900","GCMS_positive","98_778.773417721519","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.335042359692891,0.345268929991153,0.529141181479807,0.000922086878167416,0.00182012692510086,0.00703697880706787,0.0117820716133761,TRUE,0.00379080161024382,0.00673446962287316
"AN001900","GCMS_positive","233_788.694444444445","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.32723102816812,-1.4651252424417,-1.21867938841492,3.62755044461186e-07,2.33478882558658e-09,3.2874675904295e-05,2.4181741407861e-07,TRUE,8.94795776337591e-06,6.91097492373627e-08
"AN001900","GCMS_positive","176_806.446913580247","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.626138348194756,0.681512323313287,0.846350702526125,2.51057715197067e-05,4.09258326688022e-06,0.000433373436947318,7.96809959045454e-05,TRUE,0.000232228386557287,4.03801548998848e-05
"AN001900","GCMS_positive","232_811.566867469879","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.510607951370254,-0.627556173024606,-0.649313997868746,0.000146359493961648,0.000198833111383772,0.00173951857577369,0.00184812827888762,TRUE,0.001031485957444,0.000980910016159941
"AN001900","GCMS_positive","230_814.978881987578","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.492361113858811,0.522451296239537,0.620173176685393,0.00117008708174038,0.000345201599320131,0.00856881953799772,0.00287667999433442,TRUE,0.00444033046404041,0.0015965573968556
"AN001900","GCMS_positive","245_828.310625","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.19688998769087,-1.1005989870898,-1.32718055271993,3.62755044461186e-07,2.84551200431216e-10,3.2874675904295e-05,5.15749050781578e-08,TRUE,8.94795776337591e-06,2.105678883191e-08
"AN001900","GCMS_positive","115_834.467283950617","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.567174642061111,-0.634804388957324,-0.589743219871726,0.000688979121557679,0.000608460453678269,0.00580825422243392,0.00448526191159968,TRUE,0.0030899669694102,0.00244988098895652
"AN001900","GCMS_positive","185_846.243589743591","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.940457958605711,-1.04781360763785,-0.930313605561949,1.07245260628338e-05,7.50997183257023e-07,0.000222150897015843,2.09412676100516e-05,TRUE,0.000113373561235671,9.17556195322517e-06
"AN001900","GCMS_positive","247_850.65","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.706120204836195,0.855969181321171,0.816966627096704,4.26057368891897e-05,7.38574193664965e-06,0.000671503461840489,0.000130601534245634,TRUE,0.000350313836644448,6.42994003896557e-05
"AN001900","GCMS_positive","192_883.002469135803","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.533826128864156,0.568153008647836,0.926822027941435,8.89821758875975e-06,8.05961522918427e-07,0.000208078616552362,2.16415594116985e-05,TRUE,0.000101302784856649,9.17556195322517e-06
"AN001900","GCMS_positive","86_899.289240506329","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.337207526987646,-0.493861883316581,-0.471151452781969,0.00623226888142162,0.00494447005150363,0.0322742495645048,0.0262048790318829,TRUE,0.0192161623843833,0.0149565130823493
"AN001900","GCMS_positive","326_901.600617283951","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.896430897426201,0.622989121791145,0.471062863762337,0.00410839352340608,0.00495181852050754,0.0234444605218777,0.0262048790318829,TRUE,0.0135120498103133,0.0149565130823493
"AN001900","GCMS_positive","211_910.181366459627","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.624043451276268,-0.53720876928397,-0.558331998465376,0.00213102884796546,0.00108008595094939,0.0139188821150897,0.0074577363279839,TRUE,0.00750933974997352,0.00409878771129513
"AN001900","GCMS_positive","257_933.851234567901","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.668198885256203,-0.787726545994505,-0.639586194933265,0.000878742813265029,0.000239252728628852,0.00685041440448544,0.00213440719743462,TRUE,0.00371582675323498,0.00114223883345387
"AN001900","GCMS_positive","117_973.443750000001","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.206065641856202,0.195137230877017,0.506582308547559,0.00111603037252328,0.00270177370651884,0.00825634714366712,0.0164134259606118,TRUE,0.00434664460877488,0.00929912810615788
"AN001900","GCMS_positive","357_983.743558282208","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.00203362173155,-1.23421600638749,-0.950622566422323,1.88909952102627e-06,4.97963877737022e-07,8.55998220465027e-05,1.56966874504061e-05,TRUE,3.49483411389859e-05,6.69987762773448e-06
"AN001900","GCMS_positive","269_987.18502994012","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.143001533736703,-0.167730735881136,-0.708593057523821,0.000201986692996235,6.32932728800659e-05,0.00225292849880416,0.000716994106844496,TRUE,0.00129974045928012,0.000407278451576076
"AN001900","GCMS_positive","172_992.467080745341","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.937461631423329,0.792598913852232,0.575588453401043,0.0012265545362411,0.000789202327669616,0.0087181572428904,0.00555506492777157,TRUE,0.00453825178409206,0.00307373538145008
"AN001900","GCMS_positive","156_1075.93461538462","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.535420166489656,0.507891337712387,0.686197011117855,0.000262943366688084,9.78494207963711e-05,0.00276281073694002,0.00104276661084279,TRUE,0.00151860628034839,0.000564919502913876
"AN001900","GCMS_positive","205_1083.55889570552","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.73375580367261,-2.13785260092563,-1.02033084460578,2.36386092172861e-07,1.2173425502527e-07,3.2874675904295e-05,4.90318527185115e-06,TRUE,8.94795776337591e-06,2.25208371796749e-06
"AN001900","GCMS_positive","292_1141.00261437909","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.32702641400833,-1.25595961096969,-0.65142628519068,0.000418173803620958,0.000190980187242066,0.00393735074837915,0.00179819007468179,TRUE,0.00206299076453006,0.000974657507304339
"AN001900","GCMS_positive","441_1183.43395061728","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.12716060643698,-1.20449112065242,-1.09702049599764,3.37912969339805e-07,2.6059562039334e-08,3.2874675904295e-05,1.57443187320976e-06,TRUE,8.94795776337591e-06,5.50973597403062e-07
"AN001900","GCMS_positive","315_1194.42037037037","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.06726406570927,-1.04758890661935,-0.999686992007602,5.03508753461534e-06,1.84664399696436e-07,0.000152101602608172,7.04640472525876e-06,TRUE,6.20994129269226e-05,3.03670346167473e-06
"AN001900","GCMS_positive","192_1226.50268456376","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.501750449770207,-1.32434324611686,-0.374285214824592,0.0147037172312218,0.0229814864245503,0.0646072423796111,0.0881564955439098,TRUE,0.0418490413504006,0.0557583605054663
"AN001900","GCMS_positive","218_1238.43181818182","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.426224909865731,0.63079534685914,0.481481996082448,0.00550952251836989,0.00415444282217422,0.029588176487542,0.0231690080467408,TRUE,0.0177262898417118,0.0133664682104736
"AN001900","GCMS_positive","202_1239.47098765432","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,0.569767130891062,0.55014829731429,0.773007444130028,9.97268209490532e-05,1.77706199358426e-05,0.00131458082160116,0.000274121264967785,TRUE,0.000776819447392625,0.000138423776342353
"AN001900","GCMS_positive","258_1341.41296296296","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.579787042691228,-0.59395931234603,-0.589387319097411,0.000277043037631125,0.000612470247239129,0.00282896059552909,0.00448526191159968,TRUE,0.00151860628034839,0.00244988098895652
"AN001900","GCMS_positive","169_1383.11801242236","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.779227599909687,-0.768676832726108,-1.16756192715298,2.15776804662842e-06,6.3957825874307e-09,8.79732477211908e-05,5.15215819543029e-07,TRUE,3.54832967667785e-05,1.57762637156624e-07
"AN001900","GCMS_positive","230_1409.40136986301","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.10145800770185,-1.85890985642202,-0.783183712259481,4.15161246648936e-06,1.45117849126114e-05,0.000136814501736581,0.000228718349166158,TRUE,5.58580586400387e-05,0.000119319120392583
"AN001900","GCMS_positive","290_1471.41234567901","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.8481585398456,-0.501686769088787,-0.423359120765161,0.00331485905108788,0.0107950045629382,0.0199716003344529,0.0495340399248744,TRUE,0.0111499804445683,0.0292218569411324
"AN001900","GCMS_positive","324_1506.97697368421","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,1.52881586249074,1.31978170680607,0.852774816014541,4.02018850054198e-05,3.59599502212618e-06,0.00064769703619843,7.24193441955967e-05,TRUE,0.000349992881223654,3.80148045196196e-05
"AN001900","GCMS_positive","315_1625.42160493827","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.85935074050747,-0.948222838471622,-0.951853203040858,2.46292980100443e-06,4.85719418540046e-07,8.92812052864107e-05,1.56966874504061e-05,TRUE,3.64513610548656e-05,6.69987762773448e-06
"AN001900","GCMS_positive","264_1656.69034482759","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-1.00688032528826,-1.05720299532953,-0.675537986684448,0.000249518607432432,0.000120238114441675,0.00266030868218471,0.0012107310134752,TRUE,0.00151860628034839,0.000659082997680292
"AN001900","GCMS_positive","169_1666.04333333333","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",33,-1.16984903572279,-1.95669528411453,-0.959792352163862,1.30210932484721e-05,4.45686670302686e-06,0.000262230350142841,8.28520092229351e-05,TRUE,0.000128474786718258,4.12260170029984e-05
"AN001900","GCMS_positive","128_1812.68639455782","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",40,-0.439202701031683,-0.859298374058062,-0.607612025011631,0.0014114068936403,0.000436729078749311,0.00974542855132591,0.00351809535659167,TRUE,0.00509483464045769,0.00190105598984994
"AN001901","LCMS_RP_positive","162.113362431312_34.6210001850128","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.519430906150214,-0.624749180363344,-0.459346264984878,0.0157868777630212,0.00828867848313072,0.0532050378886483,0.0303307525141543,TRUE,0.0456065357598391,0.0244788441075914
"AN001901","LCMS_RP_positive","184.074285264688_528.248517150879","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.673127815928648,-0.715092353029147,-0.898821575001945,2.39833619194582e-05,3.58147265865181e-06,0.000260961818980772,4.07147513682556e-05,TRUE,0.000165061961445683,2.46489588860154e-05
"AN001901","LCMS_RP_positive","258.110847401208_33.4799991989136","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.08787408210635,-1.33859606910997,-1.01309603809324,2.91459244599086e-06,4.21864718512172e-07,7.01036183062012e-05,7.77387807903478e-06,TRUE,3.58955069664137e-05,4.48710655144765e-06
"AN001901","LCMS_RP_positive","341.305672551371_666.48299407959","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.41178069824841,-1.52440143103317,-0.952888889425515,2.01235095201084e-06,1.30118712028075e-06,5.74777740668097e-05,1.70691692123507e-05,TRUE,3.36350087693241e-05,1.01492595381898e-05
"AN001901","LCMS_RP_positive","424.342396172775_61.8759989356995","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.724692137775513,-1.14310501499968,-0.543156582570396,0.00138243946016855,0.00216342386665141,0.0075390791562891,0.00996657970826305,TRUE,0.00588165152144437,0.0080355743618481
"AN001901","LCMS_RP_positive","659.500608983904_673.948515777588","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.20719144888711,-1.53840236744994,-1.10807452900348,1.01887996094788e-06,7.21442481016725e-08,4.23298311048348e-05,2.03518033225088e-06,TRUE,1.83398392970619e-05,1.12545027038609e-06
"AN001901","LCMS_RP_positive","758.803888755439_530.633981628418","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.203865662728777,0.340328238777398,0.414902785646086,0.00792646218966442,0.016164942949358,0.0303383016807089,0.0515653643005211,TRUE,0.0261238331321334,0.0394020484390602
"AN001901","LCMS_RP_positive","118.086997892304_34.3030006027222","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.92131259750759,-1.67125776893136,-0.95528749632445,3.37489824987876e-06,1.24403177713552e-06,7.48703155434269e-05,1.66234655599688e-05,TRUE,3.69357838615636e-05,1.00380495120591e-05
"AN001901","LCMS_RP_positive","184.074223483832_589.17497253418","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.414129379796343,-0.505525069603613,-0.617719722282917,0.00170135387061304,0.000607923359646272,0.00891649906961193,0.00344691036424748,TRUE,0.00710922867363307,0.00268403898409864
"AN001901","LCMS_RP_positive","287.23748389613_666.507008209229","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.52080655067169,-1.86522223648012,-1.01997271965022,2.16804919902622e-06,3.71027048651869e-07,6.0414541704572e-05,7.12434290898757e-06,TRUE,3.3821567504809e-05,4.13430139926368e-06
"AN001901","LCMS_RP_positive","337.273976105821_635.443001251221","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.99363822513979,-2.0034987318214,-1.04893024124958,7.44241270996415e-06,2.1622929099546e-07,0.00011413364457898,4.61183554157489e-06,TRUE,6.69817143896774e-05,2.97633259370221e-06
"AN001901","LCMS_RP_positive","365.157529466166_35.7179994392395","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.432291175077451,0.494747702259867,0.620420263821564,0.00198352168271332,0.000579980858130375,0.010094314131403,0.00333817697941538,TRUE,0.00814287848692836,0.00260991386158669
"AN001901","LCMS_RP_positive","361.274187026582_666.569997406006","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.461662573824,-1.88767892033547,-0.968395535184379,3.63044029408532e-06,9.73284496111607e-07,7.6810704370231e-05,1.40756650228799e-05,TRUE,3.69357838615636e-05,8.75956046500446e-06
"AN001901","LCMS_RP_positive","144.102638601829_34.5955003261566","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.784623863522963,-0.829902157042012,-0.637341115572488,0.00118049495895022,0.000431239181452539,0.00667680935940904,0.00257279772746488,TRUE,0.00541638863518336,0.00205938711142641
"AN001901","LCMS_RP_positive","454.293207639812_75.9524994945526","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.992274036122344,-1.112177282727,-0.533867497308911,0.00478539955423459,0.00252273184579351,0.020592538571424,0.0113028279757611,TRUE,0.0174966171201702,0.0092237383111825
"AN001901","LCMS_RP_positive","137.071331837698_35.1070008468628","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.862231351127022,0.796214781025194,0.438095807660611,0.00692467551861919,0.011455668502642,0.0272808337242153,0.0393627105692284,TRUE,0.0231482010193842,0.030119398085598
"AN001901","LCMS_RP_positive","218.139172537477_34.8179986000061","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-2.27068183165049,-2.51519338065878,-1.37695617683483,2.28404645070723e-07,5.64602842503047e-10,1.86394504995215e-05,3.7944632209396e-08,TRUE,5.9385207718388e-06,1.20106422859739e-08
"AN001901","LCMS_RP_positive","337.273974348491_674.119500350952","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-2.76596473673626,-2.89815585994553,-1.56347890608549,1.9423851479821e-07,2.33501258029628e-11,1.77534002525564e-05,3.33468984123562e-09,TRUE,5.68147655784766e-06,6.8299117973666e-10
"AN001901","LCMS_RP_positive","296.066516059719_35.7689995861053","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.3908885399596,-1.59588432034986,-0.966222231197624,7.98668332794025e-06,1.01370148751931e-06,0.000117739170351788,1.43870055837367e-05,TRUE,6.92179221754822e-05,8.78541289183398e-06
"AN001901","LCMS_RP_positive","197.081528791147_740.93301071167","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.9851101505183,-1.42535469834214,-0.808446688530009,9.93140242654922e-05,1.93217360625794e-05,0.000846763229279045,0.000169157727597678,TRUE,0.000595884145592953,0.00011898121680641
"AN001901","LCMS_RP_positive","339.289778697244_490.605480728149","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.47748330880379,-1.4224241046525,-0.585173123257084,0.00118049495895022,0.00106585623442167,0.00667680935940904,0.00555004671295862,TRUE,0.00541638863518336,0.00430017860094258
"AN001901","LCMS_RP_positive","125.000536299573_33.471000919342","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.34656581157718,-1.45927955181151,-0.963000137415059,1.05688550045688e-05,1.07673714717472e-06,0.000137214964121817,1.50941373085536e-05,TRUE,8.24370690356369e-05,8.99844615853162e-06
"AN001901","LCMS_RP_positive","184.07417496319_33.4330005168915","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.31232529855131,-1.42157210994666,-1.02741587422523,3.37489824987876e-06,3.22906681509272e-07,7.48703155434269e-05,6.36070489007489e-06,TRUE,3.69357838615636e-05,3.77800817365849e-06
"AN001901","LCMS_RP_positive","786.503506271764_516.203992767334","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.66622559354948,-2.21154862957677,-1.04376653968414,3.41155836859095e-07,2.3805875283581e-07,2.10686780330549e-05,4.94512954754388e-06,TRUE,7.98304658250282e-06,3.09476378686553e-06
"AN001901","LCMS_RP_positive","313.274026443106_635.274014129639","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.86681796024352,-1.83313430100663,-0.99196164366323,1.30100146986521e-05,6.26219033083736e-07,0.000162447451292095,1.01483013517471e-05,TRUE,9.82046270801485e-05,5.86141014966377e-06
"AN001901","LCMS_RP_positive","286.201676759759_37.1359999275207","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-2.36312419915535,-2.38468466262693,-1.11814126389582,2.7076564709611e-06,5.98992809567459e-08,6.72499460450665e-05,1.78231310912418e-06,TRUE,3.58955069664137e-05,1.00117369599132e-06
"AN001901","LCMS_RP_positive","280.092799491465_34.7905004739761","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.17560013686723,-1.244811056847,-0.85731534435954,3.570590649462e-05,7.78084277745429e-06,0.000359418486080206,7.63056898990689e-05,TRUE,0.00023871948913546,5.2020491712123e-05
"AN001901","LCMS_RP_positive","137.046717961156_34.9009992456436","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.686480200413133,0.81187685774403,0.709148688746172,0.000349626371559886,0.00011956641659829,0.00237766743754341,0.000843238462737942,TRUE,0.00185937661238667,0.00063587594281818
"AN001901","LCMS_RP_positive","369.351972243534_770.95449798584","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.652435203300023,0.701003517548544,0.474786740998361,0.0164525155540245,0.00652195570443933,0.055123164282912,0.0251734270010876,TRUE,0.0463842004776112,0.0211963560394278
"AN001901","LCMS_RP_positive","679.469089364281_612.967975616455","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.33570870114554,-1.06489301717139,-0.623549349861361,0.00124456424067804,0.000549160137913755,0.00695312784828687,0.00318485003840845,TRUE,0.0056005390830512,0.0025196759268984
"AN001901","LCMS_RP_positive","587.830955430373_35.0124986743927","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,1.18681542852437,1.05284036369453,0.458721208483853,0.0151450429351314,0.00836883559233894,0.0515744010533167,0.0304503014784944,TRUE,0.0442992505852594,0.0244788441075914
"AN001901","LCMS_RP_positive","544.651601491397_34.9320007514954","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.997873352842291,0.876348356902738,0.457018587107702,0.0107852055380127,0.00859085749033633,0.0391799597048632,0.0311589037546326,TRUE,0.0345717547382871,0.0247940817039296
"AN001901","LCMS_RP_positive","184.074163070296_568.614979858398","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.425478354825827,0.446440480711315,0.716437661692268,0.000206257613616589,0.000104764111649476,0.00152523834017446,0.00074808123474704,TRUE,0.00114914956157814,0.000583685764904224
"AN001901","LCMS_RP_positive","656.348423659366_34.9409986686707","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,0.884262950948457,1.08182941996541,0.576842869742035,0.00435397719128594,0.00122841798593221,0.0193557157239073,0.00619632471932691,TRUE,0.016432752625176,0.00487203065607011
"AN001901","LCMS_RP_positive","642.579101152853_677.620992355347","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.925648106400516,-0.910685868232393,-0.498312783118028,0.00692467551861913,0.00449471314324746,0.0272808337242153,0.018387663021788,TRUE,0.0231482010193842,0.015935801144241
"AN001901","LCMS_RP_positive","123.056000463366_36.4490010929108","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-0.659153457729936,-0.583503819791132,-0.491590117951111,0.0050153042442871,0.00500340739437505,0.021301059847948,0.0201992683677508,TRUE,0.0175161372113908,0.0174745870191606
"AN001901","LCMS_RP_positive","203.179942511642_666.605495376587","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.3246160289032,-1.48216072678738,-1.06860085414177,2.91459244599086e-06,1.49968144905291e-07,7.01036183062012e-05,3.60712853798516e-06,TRUE,3.58955069664137e-05,2.19328411923988e-06
"AN001901","LCMS_RP_positive","655.468937113131_627.118479614258","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.84175541058838,-1.69811792293464,-1.14253308539109,3.90447577895603e-06,3.82109951142463e-08,8.03759203145452e-05,1.19605649090483e-06,TRUE,3.80686388448213e-05,6.87797912056433e-07
"AN001901","LCMS_RP_positive","290.160133507698_33.9365004444122","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.55182656372018,-1.94980172721928,-0.927750413351033,1.59835907876478e-05,2.08362590598239e-06,0.000193240766930028,2.53249212509029e-05,TRUE,0.000116880007634675,1.5683163325734e-05
"AN001901","LCMS_RP_positive","358.295306567119_48.6440004253387","paired_HCC_vs_all_adjacent","unidentified_mz_rt_feature",37,-1.59818748240053,-1.39454424704866,-0.825306540575469,6.39161915546169e-05,1.4126800168422e-05,0.000586540151414858,0.000127982892038428,TRUE,0.00041545524510501,9.02833690785994e-05
