"feature_index","metabolite","inchikey","hmdb","kegg","high_coverage","converged_provided_area_gee","beta_group_provided_area_gee","q_group_provided_area_gee","converged_sample_median_scaled_gee","beta_group_sample_median_scaled_gee","q_group_sample_median_scaled_gee","converged_provided_area_mixed","beta_group_provided_area_mixed","q_group_provided_area_mixed","converged_sample_median_scaled_mixed","beta_group_sample_median_scaled_mixed","q_group_sample_median_scaled_mixed","window","direction_consistent_four_models","all_models_converged","longitudinal_promotion"
210,"taurocholate","WBWWGRHZICKQGZ-HGVCTONRSA-N","HMDB0000036","C05122","True","True",1.72652729124078,0.0644992863840137,"True",1.74562723100374,0.0258165628776242,"True",1.74078367411884,0.0832497430275824,"True",1.767277670783,0.0269764153214911,"all_pre_hcc",TRUE,TRUE,TRUE
299,"N-acetylglycine","OKJIRPAQVSHGFK-UHFFFAOYSA-N","HMDB0000532","","True","True",-0.675751726264091,0.0186930500373579,"True",-0.650671600029126,0.00647977869290568,"True",-0.682111570750334,0.0334052929081855,"True",-0.653501506003833,0.00620741828473379,"all_pre_hcc",TRUE,TRUE,TRUE
376,"gamma-glutamyltryptophan","CATMPQFFVNKDEY-AAEUAGOBSA-N","HMDB0029160","","True","True",0.530150778169009,0.0646009313044567,"True",0.557180147870031,0.00647977869290568,"True",0.527165030743779,0.0832497430275824,"True",0.557858597374397,0.018078821981304,"all_pre_hcc",TRUE,TRUE,TRUE
299,"N-acetylglycine","OKJIRPAQVSHGFK-UHFFFAOYSA-N","HMDB0000532","","True","True",-0.749248726746145,0.0326570058969598,"True",-0.739018156543763,0.00863362865715551,"True",-0.762481104849103,0.0767786194674975,"True",-0.745459667093114,0.0354680072881649,"within_12m",TRUE,TRUE,TRUE
440,"1-palmitoleoyl-GPC (16:1)*","LFUDDCMNKWEORN-KHPPLWFESA-N","HMDB0010383","","True","True",-0.561695934748217,0.0961226461829578,"True",-0.547867501103751,0.00753498006238207,"True",-0.562155465846843,0.138009215301796,"True",-0.54842944143729,0.0365508199269164,"within_12m",TRUE,TRUE,TRUE
537,"taurocholenate sulfate*","OEDITLKCLMKBOM-UHFFFAOYSA-N","","","True","True",1.13739234154176,0.0514949777984305,"True",1.14460232735797,0.00935200883384159,"True",1.13402290230191,0.120374998879683,"True",1.14703814307217,0.0365508199269164,"within_12m",TRUE,TRUE,TRUE
